edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901300011084,974260,09013713941000113001000000U8,CLUB DEPORTIVO ANTARES,CLUB ALEMAN DE REGATAS ANTARES AC,713941,Clubes deportivos del sector privado,0 a 5 personas,CALLE,SEGUNDA YUCATAN,OTRO (ESPECIFIQUE),NINGUNO,CALLE,YUCATAN,OTRO (ESPECIFIQUE),NINGUNO,21,,,,,,BARRIO,TLACOAPA,,,,16000,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,1084,017,,,,Fijo,19.2693506300000000,-99.104769350000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,0900300011463,985872,09003713944000022001000000U6,CLUB DEPORTIVO CHEEROKES,CHEEROKES,713944,Centros de acondicionamiento físico del sector público,6 a 10 personas,CALLE,CANDELARIA PEREZ,CALZADA,CALZADA DE LAS BOMBAS,CALLE,NINGUNO,AVENIDA,CANAL NACIONAL,,SN,,,,,COLONIA,CALHUACÁN CTM SECCIÓN IX-A,,,,04909,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,1463,021,,,,Fijo,19.3185395000000000,-99.100450600000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0900300011410,9329603,09015713941000361000000000U8,CLUB DEPORTIVO AMÉRICA,CLUB DEPORTIVO AMÉRICA,713941,Clubes deportivos del sector privado,0 a 5 personas,,,,,,,,,,,,,,,,,,,,,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,1410,001,,,,Fijo,19.3102933800000000,-99.134173810000000,2020-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901100010128,9384596,09011713943002011000000000U2,CLUB DE NUTRICION Y GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AGUSTIN CAMARENA,CALLE,LORENZO PEREZ CASTRO,CALLE,EMILIO LAURENT,CALLE,ELEUTERIO MÉNDEZ,,SN,,,,,COLONIA,LA CONCHITA,,,,,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,0128,021,55640229,,,Fijo,19.2939693200000000,-99.034310050000000,2021-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,090150001138A,957988,09015931210000721001000000U9,CLUB DEPORTIVO HACIENDA,SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO,713944,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,TONALA,CALLE,JALAPA,CALLE,HUATABAMPO,CALLE,TOLUCA,321,,,,0,,COLONIA,ROMA SUR,,,,06760,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc,138A,001,,,,Fijo,19.4076707000000000,-99.159905310000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,090070001305A,842165,09007713944000181000000000U1,CLUB DEPORTIVO LA 25,,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,VILLA BRUSUAL,CALLE,VILLA SIERVOS,CALLE,VILLA CARLOS,CALLE,VILLA BERTHE,,SN,,,,,COLONIA,DESARROLLO URBANO QUETZALCOATL,,,,09700,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,305A,038,,,,Fijo,19.3331995900000000,-99.041306690000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090110001026A,7631328,09011713943001431000000000U3,CLUB DEPORTIVO LIBERTAD,CLUB DEPORTIVO LIBERTAD AC,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ANTONIO BEJAR,CALLE,VICENTE CASTAÑEDA,AVENIDA,TLAHUAC,CALLE,RIOJA,0,SN,,,0,,COLONIA,EL TRIANGULO,,,,13460,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,026A,017,5568063685,ANDOBIUS@HOTMAIL.COM,,Fijo,19.2866310700000000,-99.011705320000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901300011277,6756423,09013713941000163000000000S3,CLUB DEPORTIVO PUMITAS FOOBALL,DEPORTIVO PUMITAS GARRA DORADA SC,713941,Clubes deportivos del sector privado,11 a 30 personas,AVENIDA,CANAL NACIONAL,CALLE,NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,CALLE,CANAL DE CHALCO,2000,,DEPORTIVO CUEMANCO XOCHIMILCO,PLANTA BAJA,,,COLONIA,PARQUE ECOLOGICO DE XOCHIMILCO,OTRO CONGLOMERADO,DEPORTIVO CUEMANCO XOCHIMILCO,2000,16036,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,1277,003,,CONTACTO@PUMITASFOOTBALL.COM,,Fijo,19.3000529700000000,-99.100492620000000,2016-10
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900900110416,1060746,09009713943000301000000000U3,CLUB DEPORTIVO LA FINCA,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ (BARRANCA SECA),OTRO (ESPECIFIQUE),CULTIVO,CALLE,PROLONGACION IGNACIO ZARAGOZA ORIENTE,CALLE,GUILLERMO PRIETO,,SN,,,,,COLONIA,PUEBLO SAN ANTONIO TECOMITL,,,,12100,09,CIUDAD DE MÉXICO,009,Milpa Alta,0011,San Antonio Tecómitl,0416,002,5522529848,ALVARADO.502@HOTMAIL.COM,,Fijo,19.2181172200000000,-98.987011230000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901200010233,6258312,09012713943000635000038488S8,CLUB DEPORTIVO LA HACIENDA,INMOBILIARIA LR SA DE CV,713941,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,DIVISIÓN DEL NORTE,CALLE,SEBASTIÁN LERDO DE TEJADA,CALLE,JOSÉ J. LUGO,CALLE,RANCHO EL TEJOCOTE,4270,,,,0,,COLONIA,PRADO COAPA PRIMERA SECCIÓN,,,,14350,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0233,004,,HACIENDARESORT_1@HOTMAIL.COM,WWW.HACIENDARESORT.MX,Fijo,19.3008164200000000,-99.131179850000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901100010039,7613071,09011713941000121000000000U5,CLUB DEPORTIVO TLAHUAC,,713941,Clubes deportivos del sector privado,0 a 5 personas,CALLE,SAN RAFAEL ATLIXCO,CERRADA,NINGUNO,CALLE,NINGUNO,PRIVADA,PRIVADA DE XALPA,0,SN,,,0,,PUEBLO,SANTIAGO ZAPOTITLAN,,,,13260,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,0039,050,,,,Fijo,19.3034584400000000,-99.038568780000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,090110001040A,962028,09011713998000021000000000U7,CLUB DIVINO ATARDECER,,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,JUVENTINO ROSAS,AVENIDA,AGUSTIN LARA,CALLE,GUADALUPE TRIGO,CALLE,FAROLITO (SUR 7),0,SN,,,0,,COLONIA,SAN JOSE,,,,13020,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,040A,007,,,,Fijo,19.2761766900000000,-98.996262090000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901500010998,8326587,09015713941000282000000000U6,CLUB DEPORTIVO SMART FIT ROMA NORTE,LATAMGYM SAPI DE CV,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,PUEBLA,EJE VIAL,3 PONIENTE (SALAMANCA),CALLE,COZUMEL,CALLE,SINALOA,326,,,,,,COLONIA,ROMA NORTE,,,,06700,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc,0998,017,,JUAN.HERRERA@SMARTFIT.COM.MX,WWW.SMARTFIT.COM.MX,Fijo,19.4206582000000000,-99.171103260000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090120001045A,859916,09012713943000911000000000U3,CLUB DEPORTIVO TERNI,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,PRIVADA,SAN CARLOS,CALLE,CALLEJON SAN FRANCISCO,CALZADA,VIADUCTO TLALPAN,PRIVADA,LAS FLORES,1012,C,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14370,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,045A,004,,,,Fijo,19.2986152500000000,-99.144996280000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200010642,849983,09012713943000482001000000S5,CLUB DEPORTIVO CRECE,CLUB DEPORTIVO CRECE SA DE CV,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,IZAMAL,CALLE,ACANCEH,CALLE,TIZIMIN,CALLE,AKIL,,SN,,,228,228,COLONIA,LOMAS DE PADIERNA,,,,14240,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0642,007,5515570867,,,Fijo,19.2900288100000000,-99.222908780000000,2010-07
2022-11,2022,11,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0900700011053,8612296,09007624122000151000000000U5,GRUPO SENECTUD ACTIVA,GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,AVENIDA,REVOLUCION SOCIAL,CALLE,1 TORIBIO RODRIGUEZ,CALLE,2 TORIBIO RODRIGUEZ,CALLE,NINGUNO,,SN,,,,,UNIDAD HABITACIONAL,UNIDAD VICENTE GUERRERO,,,,09200,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1053,005,,,,Fijo,19.3527526300000000,-99.057438310000000,2019-11
2022-11,2022,11,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900300010111,9120832,09003623311000164000000000M7,LOS ANGELES PARA LA TERCERA EDAD,LOS ANGELES PARA LA TERCERA EDAD AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,31 a 50 personas,CERRADA,PEDREGAL,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,CERRADA,PEDREGAL,AVENIDA,FRANCISCO SOSA,82,BIS,,,0,SN,BARRIO,BARRIO SANTA CATARINA,,,,04100,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,0111,001,5556882757,,WWW.RESIDENCIALOSANGELES.COM,Fijo,19.3474098300000000,-99.175812870000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300011726,911636,09003713943001221000000000U5,ESCUELA DE ZUMBA,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,13,CALLE,10,CALLE,12,CALLE,11,141,,,,,,COLONIA,ESPARTACO,,,,04870,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,1726,003,5548490903,,,Fijo,19.3160757100000000,-99.134068630000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901300010245,7628508,09013713943001691000000000U8,ESCUELA DE ZUMBA MANDARA,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,VIOLETA,PRIVADA,FRANCISCO I. MADERO,CALLE,NEZAHUALCÓYOTL,79,,,,,,BARRIO,BELEN,,,,16070,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,0245,001,5528843580,,,Fijo,19.2610891000000000,-99.101585040000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090110001147A,943072,09011713943001261000000000U4,ESCUELA DE ZUMBA SIN NOMBRE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AMADO NERVO,CALLE,SAN RAFAEL ATLIXCO,CALLE,ALTA TENSION,CERRADA,OCTAVA GITANA,0,SN,,,0,,BARRIO,SANTA ANA PONIENTE,,,,13260,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,147A,020,,,,Fijo,19.3080142900000000,-99.044676070000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,0900700011138,804662,09007713944000203001000000U3,DEPORTIVO SANTA MARTHA,DELEGACIÓN IZTAPALAPA,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,FRANCISCO SARABIA,CALLE,CUAUHTEMOC,CALLE,CELIO GARCIA,CALLE,JOSÉ INDELICATO,,SN,,,,,COLONIA,SANTA MARTHA ACATITLA,,,,09510,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1138,007,,,,Fijo,19.3604686500000000,-99.005145900000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,090070001209A,838215,09007713944000052001000000U4,DEPORTIVO SAN LORENZO,DELEGACION,713944,Centros de acondicionamiento físico del sector público,11 a 30 personas,CERRADA,DESPOSORIOS,CALLE,DESPOSORIOS,CALLE,BALTAZAR ECHAVE RIOJA,CALLE,MIGUEL LERDO DE TEJADA,0,SN,,,0,SN,BARRIO,DE GUADALUPE,,,,09900,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,209A,007,5530587028,,,Fijo,19.3103143800000000,-99.072951360000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,0901200010568,935743,09012713944000053001000000U2,DEPORTIVO SAN NICOLAS TOLENTINO,DEPORTIVO SAN NICOLÁS TOLENTINO,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,TRIPOLI,CALLE,NINGUNO,CALLE,HACIENDA SAN NICOLAS TOLENTINO,CALLE,NINGUNO,,SN,,,,,FRACCIONAMIENTO,RESIDENCIAL VILLAS PRADOS COAPA,,,,14358,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0568,013,56719180,,,Fijo,19.2915683000000000,-99.134877880000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090050001263A,674954,09005713943002572000000000U5,CLUB GYM VIP,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,FERNANDO AMILPA,CALLE,ATILANO MORALES,AVENIDA,FERNANDO AMILPA,CALLE,FERNANDO AMILPA,80,,,,,2,UNIDAD HABITACIONAL,C T M ATZACOALCO,,,,07090,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero,263A,022,,,,Fijo,19.5098615500000000,-99.100460820000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901300011084,6257960,09013713941000081001004041S7,CLUB ESPAÑA AC,CLUB ESPAÑA AC,713941,Clubes deportivos del sector privado,0 a 5 personas,CALLEJON,CHICOCO,CALLEJON,CHICOCO,CALLE,SEXTO  CHICOCO,OTRO (ESPECIFIQUE),NINGUNO,63,,,,0,,COLONIA,BARRIO DE LA ASUNCION,,,,16040,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,1084,032,,,,Fijo,19.2726883800000000,-99.102548020000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901600011245,6308166,09016713998000165010000000U1,CLUB EMPRESARIOS BOSQUES,,713941,Clubes deportivos del sector privado,51 a 100 personas,CALLE,Bosque de los Ciruelos,AVENIDA,Bosque de la Reforma,CALLE,Bosque de Duraznos,PRIVADA,Bosque de Abetos,278,,,PISO 1,0,,COLONIA,BOSQUES DE LAS LOMAS,CENTRO Y PLAZA COMERCIAL,PLAZA BOSQUES,278,11700,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo,1245,001,,IBECERRIL@CEB.COM.MX,,Fijo,19.4075082000000000,-99.238374980000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901000011133,6258096,09010713941000216002004041M5,CLUB ESPAÑA,CLUB ESPAÑA AC,713941,Clubes deportivos del sector privado,101 a 250 personas,AVENIDA,INSURGENTES SUR,CALLE,RAFAEL CHECA,CALLE,RÍO CHICO,CALLE,CALLE DEL RÍO,2390,,,,0,,COLONIA,SAN ANGEL,,,,01000,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,1133,028,,,,Fijo,19.3416612600000000,-99.189564900000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901000010991,6314780,09010713941000246001000000U2,CLUB FRANCE,CIRCULO FRANCÉS DE MÉXICO AC,713941,Clubes deportivos del sector privado,251 y más personas,CALLE,FRANCIA,CALLE,MARGARITAS,CALLE,CAMELIA,CALLE,HORTENSIA,75,,,,0,,COLONIA,FLORIDA,,,,01030,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,0991,002,,,WWW.CLUBFRANCE.ORG.MX,Fijo,19.3582412600000000,-99.180725210000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0900500013375,6308407,09005531210000216000002884S5,CLUB FUTURAMA,EDIFICIOS ANAHUAC SA DE CV,713941,Clubes deportivos del sector privado,101 a 250 personas,CALZADA,SANTA ANA NORTE,OTRO (ESPECIFIQUE),NINGUNO,PROLONGACION,SATURNO,CALLE,PIRÁMIDES DE EGIPTO,111,,,,0,,COLONIA,TORRES LINDAVISTA,,,,07320,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero,3375,009,,ALMANAVARRO@GRUPOLINDAVISTA.COM.MX,WWW.CLUBFUTURAMA.COM,Fijo,19.5111938900000000,-99.146270260000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901300010550,7632319,09013713943001411000000000U1,CLUB FITNEES FABY,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AVENIDA DE LA PAZ,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLEJON,CALLEJON DE LA PAZ,CALLE,BELISARIO DOMÍNGUEZ,0,SN,,,0,,PUEBLO,SANTIAGO TULYEHUALCO,,,,16700,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,0550,017,,,,Fijo,19.2530542500000000,-99.013239140000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012795,9120228,09007713943006251000000000U8,CLUB FITNESS PATY,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,REAL,CALLE,PIRULES,CALLE,SAUCE,CALLE,PIRULES,7,LT MZ 218,,,0,,COLONIA,IXTLAHUACAN,,,,09690,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2795,030,,,,Fijo,19.3453345800000000,-98.998632300000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300010408,9344046,09003713943002291000000000U7,CLUB GALLLOS BLANCOS,CLUB GALLOS BLANCOS SA DE CV,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,UNIVERSIDAD,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,BENITO JUÁREZ,AVENIDA,NINGUNO,2014,,,,,,COLONIA,COPILCO UNIVERSIDAD,,GRUP,1,,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,0408,020,5543554941,,,Fijo,19.3384096100000000,-99.182557430000000,2021-05
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500011453,677287,09005713943002473000000000U6,CLUB MARA SPORT,MARA SPORT SA DE CV,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,EJE VIAL,1 ORIENTE (AVENIDA FERROCARRIL HIDALGO),EJE VIAL,2 ORIENTE (HONORABLE CONGRESO DE LA UNION),CALLE,NINGUNO,EJE VIAL,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),,SN,,,,,COLONIA,AMPL SAN JUAN DE ARAGON,,,,07460,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero,1453,012,5555772699,CLUBMARASPORT@HOTMAIL.COM,WWW.CLUBMARASPORT.COM,Fijo,19.4797222100000000,-99.107873090000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200012009,916980,09012713943000702000000000U6,CLUB MG,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,5 DE MAYO,CALLE,5 DE MAYO,CARRETERA,FEDERAL MEXICO-CUERNAVACA,CARRETERA,FEDERAL MÉXICO-CUERNAVACA,190,,EDIFICIO SIN NOMBRE,PISO 1,,,PUEBLO,SAN PEDRO MARTIR,,,,14650,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,2009,024,5544307754,,,Fijo,19.2668185600000000,-99.171261160000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901200012121,1012809,09012611621000392001000000U1,CLUB HIPICO TEPEPAN,CLUB HIPICO TEPEPAN AC,713941,Clubes deportivos del sector privado,11 a 30 personas,CALLE,MARIANO ABASOLO,PRIVADA,2DA. CDA. DE PROL. ABASOLO,CALLE,CAMINO A LA PIEDRA DEL COMAL,CALLE,CAPULINES,50,,,,0,,COLONIA,VALLE DE TEPEPAN,,,,14648,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,2121,001,,TEPEPAN-06@YAHOO.COM.MX,,Fijo,19.2723254100000000,-99.149642740000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0901200262297,1020575,09012713941000183000000000U3,CLUB HIPICO WOODLAND,CLUB HIPICO WOODLAND AC,713941,Clubes deportivos del sector privado,11 a 30 personas,CALLE,AJUSCO PICACHO,CARRETERA,PICACHO AJUSCO,CARRETERA,PICACHO AJUSCO,CALLE,AJUSCO PICACHO,,SN,,,,,PUEBLO,SANTO TOMAS AJUSCO,,,,14710,09,CIUDAD DE MÉXICO,012,Tlalpan,0026,San Miguel Ajusco,2297,002,5532852879,CLUBHIPICOWOODLAN@GMAIL.COM,,Fijo,19.2316420600000000,-99.221994590000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0900400010123,7233730,09004713941000162000000000U4,CLUB HIPICO CUADRA EL ESTRIBO,,713941,Clubes deportivos del sector privado,6 a 10 personas,CALLE,MIMOSA,CALLE,PROLONGACION JUAREZ,AVENIDA,AVENIDA DE LOS CEDROS,CALLE,ZOTITLA,271,,,,,,COLONIA,ABDIAS GARCIA SOTO,,,,05530,09,CIUDAD DE MÉXICO,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0123,005,85584329,CONTACTO@CUADRAELESTRIVO.COM,,Fijo,19.3488656600000000,-99.294886410000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0900400010123,7233729,09004713941000154000000000U1,CLUB HIPICO MIMOSAS,,713941,Clubes deportivos del sector privado,31 a 50 personas,CALLE,MIMOSA,CALLE,PROLONGACION JUAREZ,AVENIDA,AVENIDA DE LOS CEDROS,CERRADA,PRIMERA DE ZOTITLA,57,,,,269,,COLONIA,ABDIAS GARCIA SOTO,,,,05530,09,CIUDAD DE MÉXICO,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0123,005,,HIPICOMIMOSAS@GMAIL.COM,HIPICOMIMOSAS.WEEBLY.COM,Fijo,19.3488661800000000,-99.293745180000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200011119,8631667,09012713943002362000000000U7,CLUB KUBANASO,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,ZAPOTECAS,CALLE,TLAHUICAS,CALLE,NAVAJOS,CALLE,MIXTECOS,175,,,,,,COLONIA,PEDREGAL DE LAS AGUILAS,,,,14439,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,1119,051,5529391948,,,Fijo,19.2730849700000000,-99.174554690000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Club deportivo,Público,Principal,NO,,0900600010382,789573,09006713941000084001000000U5,DEPORTIVO SAN PEDRO,ALCALDIA IZTACALCO,713942,Clubes deportivos del sector público,6 a 10 personas,AVENIDA,AMACUZAC,CALLE,JESUS URUETA,CALLE,RAMON Y CAJAL,CALLE,CUAUHTÉMOC,,SN,,,,,BARRIO,SAN PEDRO,,,,08220,09,CIUDAD DE MÉXICO,006,Iztacalco,0001,Iztacalco,0382,007,,,,Fijo,19.3930504700000000,-99.126957040000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901100011431,7632033,09011713943001461000000000U0,CLUB KARDIO GSA,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CANAL NACIONAL CHALCO-AMECAMECA,CALLE,SUSANO CAMACHO,PRIVADA,NINGUNO,CALLE,LAS GARZAS,,SN,,,,,COLONIA,SAN ISIDRO,,,,16739,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,1431,024,,,,Fijo,19.2572363700000000,-99.012102330000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900200011023,644656,09002713943000731000000000U6,CLUB MANY GIM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TOCHTLI,AVENIDA,FF. CC. NACIONALES,EJE VIAL,3 NORTE (SANTA APOLONIA),EJE VIAL,3 NORTE (SANTA APOLONIA),,SN,,,,,COLONIA,SANTA APOLONIA,,,,02790,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco,1023,027,5553535242,,,Fijo,19.4775855900000000,-99.190313980000000,2010-07
