edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2025-05,2025,5,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,090150001049A,8485045,09015713941000314000040163S7,C + DEPORTIVO BUENAVISTA,CLUB C UNO SAPI DE CV,713941,Clubes deportivos del sector privado,11 a 30 personas,EJE VIAL,1 NORTE (MOSQUETA),AVENIDA,INSURGENTES NORTE,ANDADOR,NINGUNO,AVENIDA,INSURGENTES NORTE,259,,,,,TAN2 01,COLONIA,BUENAVISTA,CENTRO Y PLAZA COMERCIAL,FORUM BUENAVISTA,TA N2 01,06350,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,049A,001,,LUCIA.GARCIA@CMASDEPORTIVO.COM,WWW.CMASDEPORTIVO.COM,Fijo,19.4468723800000000,-99.152369720000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012649,9719415,09007713943008021000000000U3,BYBY OTZ FUNCIONAL FITNESS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TERCERA CERRADA 21 DE MARZO,CALLE,EUCALIPTO,CALLE,21 DE MARZO,AVENIDA,PRINCIPAL,25,MZ116,,,,,COLONIA,SAN MIGUEL TEOTONGO,,,,09630,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2649,009,,,,Fijo,19.3525121900000000,-98.991365950000000,2024-11
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0901200010430,859560,09012623311000054000000000U1,FUNDACION DE MANO AMIGA A MANO ANCIANA,FUNDACION DE MANO AMIGA A MANO ANCIANA,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,51 a 100 personas,CALLE,MÉXICO-XOCHIMILCO,CALLE,VIADUCTO TLALPAN,CALLE,CAMINO REAL,PERIFERICO,BOULEVARD ADOLFO RUÍZ CORTINES,111,,,,,,COLONIA,PUEBLO DE SAN LORENZO HUIPULCO,,,,14370,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0430,004,,DIRECCION@DEMANOAMIGAAMANOANCIANA.ORG.COM,WWW.FUNDACIONDEMANOAMIGA.COM.MX,Fijo,19.2930039900000000,-99.151964110000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,090100001110A,6319210,09010623311000025000000000U5,FUNDACIÓN DE AYUDA A LA ANCIANIDAD,FUNDACION DE AYUDA A LA ANCIANIDAD,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,51 a 100 personas,CALLE,RÍO HONDO,CALLE,SEGUNDA CERRADA GALEANA,PERIFERICO,BOULEVARD ADOLFO LÓPEZ MATEOS,CALLE,HERMENEGILDO GALEANA,64,,,,,,COLONIA,SANÁNGEL INN,,,,01060,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,110A,002,,DIRECCION@FUNDACIONAA.COM.MX,WWW.FUNDACIONAA.COM.MX,Fijo,19.3455344800000000,-99.202140140000000,2014-12
2025-05,2025,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Privado,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901000011858,8564772,09010624121000033000000000U1,FUNDACION VIDA PLENA,FUNDACION VIDA PLENA INGENIERO DANIEL LOZANO ADUNA,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,CALLE,SAN JUAN,CALLE,SAN AGUSTIN,CALLE,SAN IGNACIO,CALLE,SAN PEDRO,134,,,,,,COLONIA,SAN JOSE DEL OLIVAR,,,,01770,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1858,014,5556815033,VDPLN@YAHOO.COM,WWW.FUNDACIONVIDAPLENAIAP.ORG,Fijo,19.3382884400000000,-99.225176310000000,2019-11
2025-05,2025,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Privado,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901000011858,1041538,09010624198000052010000000U9,FUNDACION OBDULIA MONTES DE OLINA CASA HOGAR,FUNDACION OBDULIA MONTES DE MOLINA,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,11 a 30 personas,CALLE,OLIVARITO,AVENIDA,TOLUCA OLIVAR DE LOS PADRES,CALLE,OLIVARITO,AVENIDA,TOLUCA OLIVAR DE LOS PADRES,107,,,,,,COLONIA,SAN JOSE DEL OLIVAR,,,,01770,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1858,006,5555954358,ALICIA.FOMM@PRODIGYMOVIL.COM,WWW.FOMM.COM.MX,Fijo,19.3363531300000000,-99.234238120000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,090150001088A,6318235,09015623311000105002000000U4,FUNDACION PARA ANCIANOS CONCEPCION BEISTEGUI,FUNDACION PARA ANCIANOS CONCEPCION BEISTEGUI,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,51 a 100 personas,CALLE,REGINA,CALLE,BOLÍVAR,CALLE,ISABEL LA CATÓLICA,CALLE,SAN JERÓNIMO,7,,,,,,COLONIA,CENTRO,,,,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,088A,004,,NMATEOS@CONCEPCIONBEISTEGUI.ORG.MX,WWW.FUNDACIONPARAANCIANOSCONCEPCIONBEISTEGUI.ORG.MX,Fijo,19.4281723200000000,-99.138477690000000,2014-12
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0901600011175,6258815,09016623311000011000004021S2,FUNDACION MIER Y PESADO,FUNDACION MIER Y PESADO S DE RL DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,101 a 250 personas,CALLE,ANTONIO MACEO,AVENIDA,JALISCO,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),CALLE,JOSÉ MARTÍ,38,,,,,,COLONIA,TACUBAYA,,,,11870,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1175,004,,CONTACTO@FUNDACIONMIERYPESADO.ORG.MX,WWW.FUNDACIONMIERYPESADO.ORG.MX,Fijo,19.4051111500000000,-99.185103570000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900700010642,711996,09007623311000091000000000U3,FUNDACION MI QUERIDO ABUELO,SEDESOL AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,CALLE,SUR 79 A,AVENIDA,ARBOLEDAS,CALLE,MANUEL GAMIO,CALLE,SUR 77-A,304,,,,0,,COLONIA,SINATEL,,,,09470,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0642,016,,,,Fijo,19.3610262500000000,-99.130801090000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090070001351A,8436387,09007713943005001000000000U8,CLASES DE BOX EL PITBULL,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CERRADA,RIO DANUBIO,CALLE,RIO NILO,AVENIDA,EMILIANO ZAPATA,CALLE,SOTO LA MARINA,12,MZ2 LT,,,0,,COLONIA,VALLE DE SAN LORENZO,,,,09970,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,351A,015,5587849815,,,Fijo,19.2991612700000000,-99.075477020000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901300010090,10230583,09013713943002251000000000U0,CLASES DE BOX EL RANCHITO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,PRIVADA,FRESNO,CERRADA,NINGUNO,CALLE,CIPRES,PRIVADA,PRIVADA FRESNOS (CANAL),0,SN,,,74,,AMPLIACION,AMPLIACION SAN MARCOS EL RANCHITO,,,,16038,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0090,040,5553349940,,,Fijo,19.2734404400000000,-99.111525630000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090080001057A,10276940,09008713943000861000000000U8,CLASES DE BOX,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,EL AGUAJE,AVENIDA,COCONETLA,CERRADA,EL AGUAJE,CALLE,AGUAJITO,0,SN,,,,,COLONIA,EL OCOTAL,,,,10630,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,057A,012,,,,Fijo,19.2986845200000000,-99.261823810000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200012085,915736,09012713943001551000000000U6,CLASES DE BOX,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AVENIDA MIGUEL HIDALGO,PRIVADA,CANTERA,CALLE,AVENIDA FUENTES BROTANTES,AVENIDA,REYNOSA,195,,,,0,,COLONIA,FUENTES BROTANTES,,,,14410,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2085,038,5518118238,,,Fijo,19.2810429100000000,-99.187129830000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700014151,11732720,09007713943008111000000000U2,CLASES DE CARDIO SIN NOMBRE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,Planeta,CALLE,Nautla,CALLE,Bellavista,CERRADA,Valpaiso,13,,,,,,COLONIA,EL RODEO,,,,,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4151,031,5512419821,,,Fijo,19.3316081800000000,-99.070091050000000,2025-04
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500011345,8277733,09005713943003511000000000U2,CLASES DE CARDIO SLIM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO DE LA ENSEÑANZA,CALLE,CAMINO CAMPESTRE,CALLE,CAMINO CAMPESTRE A,CALLE,CAMINO PARQUE CENTRAL,0,SN,,,,,COLONIA,CAMINO PARQUE CENTRAL,,,,07530,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1345,005,,,,Fijo,19.4837282600000000,-99.077838850000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012884,9498802,09007713943006801000000000U0,CLASES DE BOX SIN NOMBRE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALZADA,DEL VERGEL,CALLE,PEDRO SASTRE,CALLE,ANDRES BARRAZA,CALLE,FERROCARRIL TERRAPLEN SAN RAFAEL,0,SN,,,,,COLONIA,LA ERA,,,,09720,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2884,025,5533367699,,,Fijo,19.3357950000000000,-99.054763690000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300011478,9559738,09003713943002801000000000U3,CLASES DE CARDIO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ROSARIO CASTELLANOS,ANDADOR,1 ROSARIO CASTELLANOS,ANDADOR,FRANCISCA GARCIA BATLE,OTRO(ESPECIFIQUE),NINGUNO,0,SN,,,0,,COLONIA,CULHUACAN CTM SECCION VIII,,,,04909,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1478,002,5585439145,,,Fijo,19.3174725500000000,-99.103843480000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901000010440,8695029,09010713943001771000000000U4,CLASES DE CROSSFIT SIN NOMBRE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PASO DEL REY,CALLE,PASO DEL REY,CALLE,PASO DE CHACABUCO,OTRO(ESPECIFIQUE),ARROYO,4,,,,,,AMPLIACION,LA MEXICANA,,,,01260,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0440,010,,,,Fijo,19.3791443000000000,-99.231505460000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901700010032,11113874,09017713943001891000000000U5,CLASES DE EJERCICIO FUSION,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,INDE,CALLE,ALUMINIO,CALLE,COBRE,CALLE,GUANACEVI,34,,PLAZA LA INDEPENDENCIA,PLANTA BAJA,10,,COLONIA,POPULAR RASTRO,PASAJE Y ANDADOR COMERCIAL,PLAZA LA INDEPENDENCIA,11,15220,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0032,008,,,,Fijo,19.4521705200000000,-99.117560670000000,2024-11
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900300010111,6315656,09003623311000074000004254M8,HOGAR SAN VICENTE,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,101 a 250 personas,CERRADA,PEDREGAL,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,31,,,,,,COLONIA,SANTA CATARINA,,,,04010,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0111,001,,DIRECCION.FOSSVI@FOSSVI.ORG.MX,WWW.FUNDACIONDEOBRASSOCIALES.ORG,Fijo,19.3478391800000000,-99.175532020000000,2014-12
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0901500010555,877079,09015624211000144000000000U4,HOGAR PARA ANCIANOS MATIAS ROMERO,HOGAR PARA ANCIANOS MATIAS ROMERO,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,51 a 100 personas,CALLE,SOR JUANA INES DE LA CRUZ,CALLE,NOGAL,CALLE,CEDRO,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),179,,,,,,COLONIA,SANTA MARIA LA RIBERA,,,,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0555,005,5555479325,HOGARMATIASROMERO@GMAIL.COM,CASAHOGARMATIASROMERO.COM,Fijo,19.4464513500000000,-99.163757120000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0901600010942,769828,09016623311000042000000000U7,HOGAR GONZALO COSIO DUCOING,HOGAR DOCTOR GONZALO COSIO DUCOING,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,6 a 10 personas,AVENIDA,MONTES PIRINEOS,CALLE,MONTE EVEREST,CALLE,MONTE BLANCO,CALLE,PRADO SUR,750,,,,,,COLONIA,LOMAS DE CHAPULTEPEC V SECCION,,,,11000,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0942,016,,DIRECCION@ASILOCOSIODUCOING.ORG.MX,WWW.ASILOCOSIODUCOING.COM,Fijo,19.4208228800000000,-99.215954970000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0901500010911,1000699,09015623311000073001000000S4,HOGAR DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE,MARIA ELENA PEÑA TORRES AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,CALLE,MISIONEROS,CALLE,ROLDAN,CALLE,TOPACIO,AVENIDA,SAN PABLO,13,,,,0,,COLONIA,CENTRO,,,,06090,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0911,016,,ADMI.ASILO@GMAIL.COM,,Fijo,19.4266434300000000,-99.127807600000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900500011260,781508,09005623311000103001000000U0,HOGAR DE ANCIANOS SANTA MARIA DE GUADALUPE,INSTITUTO DE BENEFICENCIA ERNESTINA LARRAINZAR AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,11 a 30 personas,CALLE,CALVARIO,EJE VIAL,5 NORTE (MONTEVIDEO),CALLEJON,SAN LORENZO,CALZADA,CALZADA DE LOS MISTERIOS,153,,,,,,COLONIA,TEPEYAC INSURGENTES,,,,07020,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1260,011,5555770261,,,Fijo,19.4858310800000000,-99.119241110000000,2010-07
2025-05,2025,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900500011129,7958884,09005623311000163000000000U4,HERMANAS DE LA SAGRADA FAMILIA ORDEN DE SAN BENITO,HERMANAS DE LA SAGRADA FAMILIA AR,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,CALLE,HABANA,CALLE,CHANCAY,CALLE,CHULA VISTA,CALLE,UNION,251,,,,0,,COLONIA,TEPEYAC INSURGENTES,,,,07020,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1129,009,,,,Fijo,19.4886290700000000,-99.119814460000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090040001002A,11522582,09004713943001041000000000U5,GOLDEN GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ESTRELLA DE BELEN,CALLE,CONSTITUYENTE HECTOR VICTORIA,CALLE,25 DE DICIEMBRE,CALLE,NOCHE BUENA,2,,,,,,COLONIA,GRANJAS NAVIDAD,,,,05210,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,002A,003,5611401850,,,Fijo,19.3751182200000000,-99.284860650000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300011270,978692,09003713943000081000000000U4,GORYLAS GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ROSA MARIA SEQUEIRA,CALLE,PRIVADA SEQUEIRA,CALLE,MANUELA SAENZ,CALLE,1A PRIVADA DE ROSA MARIA SEQUEIRA,140,,PLAZA CULHUACAN,PISO 1,0,,UNIDAD HABITACIONAL,CTM CULHUACAN SECCION VI,CENTRO Y PLAZA COMERCIAL,PLAZA CULHUACAN,140,04480,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1270,039,5528406678,GORYLASGYM@GMAIL.COM,,Fijo,19.3245378800000000,-99.118891180000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500013074,10197131,09005713943004761000000000U2,GOLDEN SPORT CLUB,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,RIO GUADALUPE,CALLE,NINGUNO,CALLE,CALLEJON PEDRO NEGRETE,PRIVADA,PEDRO NEGRETE,210,,,,,,PUEBLO,PUEBLO SAN JUAN DE ARAGON,,,,07950,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3074,016,,GOLDENSPORTCLUB@HOTMAIL.COM,,Fijo,19.4703714900000000,-99.088537790000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900600010414,787242,09006713943000321000000000U7,GORILAS GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SUR 109,CALLE,NITLA,CALLE,PROLONGACION ORIENTE 100-A,CALLE,SUR 105,2422,,,,0,,COLONIA,TLAZINTLA,,,,08710,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0414,013,,,,Fijo,19.3958752600000000,-99.110314390000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500012288,794481,09005713943001382001000000U0,GORILAS GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 86 A,CALLE,ORIENTE 81,CALLE,ORIENTE 83,CALLE,NORTE 88,4231,,,,0,,COLONIA,MALINCHE,,,,07899,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2288,013,5557511254,,,Fijo,19.4526482800000000,-99.104147710000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901500010466,872274,09015713943000762000000000U3,GOOLDY GYM CLUB,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CIRCUITO,INTERIOR INSTITUTO TECNICO INDUSTRIAL,CALLE,SALVADOR DIAZ MIRON,CALLE,PRIMERA CERRADA DE LA SEXTA DE NOGAL,CALLE,NOGAL,187,,,,0,,COLONIA,SANTA MARIA RIVERA,,,,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0466,014,,,,Fijo,19.4503770000000000,-99.164058260000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700011015,7905010,09007713943004561000000000U2,GORILLAS CROSS FIT,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,BENITO JUAREZ,CALLE,ANA KARENINA,CALLE,LAZARILLO DE TORMES,CALLE,FRANCISCO I. MADERO,53,,,,0,,COLONIA,PROGRESISTA,,,,09240,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1015,014,5542981690,GORILLASCROSSFIT@GMAIL.COM,,Fijo,19.3559094200000000,-99.066740040000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901000012184,11337721,09010713943002721000000000U8,CENTRO ESCOLLO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ESCOLLO,CALLE,SEGUNDA TARANGO,CERRADA,NINGUNO,CALLE,TARANGO,0,SN,,,,,COLONIA,1ER PARQUE LAS AGUILAS,,,,01759,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,2184,019,,,,Fijo,19.3569338400000000,-99.215208490000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901700010066,645159,09017464113002341010000000U1,CENTRO INTEGRAL DE DESARROLLO FISICO Y MENTAL,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,2 NORTE CANAL DEL NORTE,CALLE,SERICULTURA,CALLE,TIPOGRAFIA,CALLE,ALUMINIO,382,,,,435,,COLONIA,20 DE NOVIEMBRE,,,,15310,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0066,011,,,,Fijo,19.4487184000000000,-99.109237200000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,0900800010245,10489689,09008713944000151000000000U2,GRUPO DE ADULTOS MAYORES MAGDALENA CONTRERAS,ALCALDIA LA MAGDALENA CONTRERAS,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,NARDO,CALLE,BUGAMBILIA,AVENIDA,SAN JERONIMO,CALLE,NUBE,24,,,,0,,COLONIA,LOMAS QUEBRADAS,,,,10000,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0245,016,,,,Fijo,19.3125543500000000,-99.242707150000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090140001005A,11409332,09014713943002311000000000U0,GRECON ART HOUSE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PRIMERA CERRADA ADOLFO PRIETO,CALLE,MIER Y PESADO,CALLE,ADOLFO PRIETO,EJE VIAL,4 SUR (RAFAEL DONDE),118,,,,,,COLONIA,VALLE CENTRO,,,,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,005A,008,,GENCONARTHOUSE@OUTLOOK.COM,WWW.GRECONARTHOUSE.COM.MX,Fijo,19.3988405200000000,-99.165035100000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700011513,10151458,09007713943007641000000000U9,GRIZZLYS GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,FELIPE ANGELES,CALLE,PLAN DE AYALA,AVENIDA,20 DE NOVIEMBRE,CALLE,FILOMENO MATA,0,SN,,,,,COLONIA,ZU SANTA MARIA AZTAHUACAN,,,,09570,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1513,005,,,,Fijo,19.3505910100000000,-99.032754960000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700011763,11665278,09007713943007041000000000U2,GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JUSTO SIERRA,CALLE,JAVIER MINA,CALLE,MARIANO MATAMOROS,AVENIDA,5 DE MAYO,5,,,,,,COLONIA,PUEBLO SANTA CRUZ MEYEHUALCO,,,,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1763,025,,,,Fijo,19.3429257800000000,-99.034384030000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Público,Principal,NO,,0900600010151,797624,09006713944000192000000000U0,CENTRO NACIONAL DESARROLLO DE TALENTO DEPORTIVO DE ALTO RENDIMIENTO,,713944,Centros de acondicionamiento físico del sector público,101 a 250 personas,EJE VIAL,3 SUR AÑIL,CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),EJE VIAL,3 SUR (VAINILLA),VIADUCTO,RIO DE LA PIEDAD,0,SN,CNAR,PLANTA BAJA,,,COLONIA,GRANJAS MEXICO,,,,08400,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0151,001,,RLIRA@CONADE.GOB.MX,,Fijo,19.3981777400000000,-99.088495130000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Club deportivo,Privado,Principal,NO,,0900200010491,10976020,09002713941000181000000000U8,CENTRO NACIONAL DE DESARROLLO Y EMPLEO,ASOCIACION RICARDO FLORES MAGON AC,713941,Clubes deportivos del sector privado,0 a 5 personas,CALLE,NORTE 87 A,CALLE,WAKE,CALLE,SALOMON,CALLE,NORTE 85,321,,,,,,COLONIA,LIBERTAD,,,,02050,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0491,001,,,,Fijo,19.4785747900000000,-99.178907650000000,2024-11
